거래소코드,회사명,회계년도,PEG
3160,(주)디아이,2016,
3160,(주)디아이,2017,0.19074083086890084
3160,(주)디아이,2018,1.3095977137234887
3160,(주)디아이,2019,0.4785279630121422
66670,(주)디스플레이테크,2011,0.10470270412239172
66670,(주)디스플레이테크,2012,-0.40364431071083934
66670,(주)디스플레이테크,2013,0.17312201125180998
66670,(주)디스플레이테크,2014,0.21278772302864193
66670,(주)디스플레이테크,2015,-1.0415795706514248
66670,(주)디스플레이테크,2016,-0.43959773718724127
66670,(주)디스플레이테크,2017,-0.4913074185329339
66670,(주)디스플레이테크,2018,-0.5986060851315892
66670,(주)디스플레이테크,2019,1.152115449135551
12030,(주)디비아이엔씨,2011,
12030,(주)디비아이엔씨,2012,-3.35722943544505
12030,(주)디비아이엔씨,2013,
12030,(주)디비아이엔씨,2014,
12030,(주)디비아이엔씨,2015,0.06276107328851818
12030,(주)디비아이엔씨,2016,0.0
12030,(주)디비아이엔씨,2017,0.0
12030,(주)디비아이엔씨,2018,-0.4726161302377622
12030,(주)디비아이엔씨,2019,0.3286230795667193
171120,(주)라이온켐텍,2011,0.0
171120,(주)라이온켐텍,2012,-0.0
171120,(주)라이온켐텍,2013,-0.2190739696174268
171120,(주)라이온켐텍,2014,-0.4022237090315669
171120,(주)라이온켐텍,2015,-1.350670574310631
171120,(주)라이온켐텍,2016,-1.0967538406628732
171120,(주)라이온켐텍,2017,-2.555415427521415
171120,(주)라이온켐텍,2018,-1.8351640304152008
171120,(주)라이온켐텍,2019,-0.862249112395039
69540,(주)라이트론,2011,0.159657550924535
69540,(주)라이트론,2012,0.1679251392555561
69540,(주)라이트론,2013,-0.7331876110731567
69540,(주)라이트론,2014,-2.3115882330999447
69540,(주)라이트론,2015,
69540,(주)라이트론,2016,-7.445834463390577
69540,(주)라이트론,2017,
69540,(주)라이트론,2018,
69540,(주)라이트론,2019,-41.922185446261935
115390,(주)락앤락,2011,-2.1696814652596546
115390,(주)락앤락,2012,-4.372014258596409
115390,(주)락앤락,2013,-3.107446198017311
115390,(주)락앤락,2014,3.9721047362440487
115390,(주)락앤락,2015,1.3285290736433677
115390,(주)락앤락,2016,0.13037593661436517
115390,(주)락앤락,2017,1.2423089700204026
115390,(주)락앤락,2018,
115390,(주)락앤락,2019,-1.5628451869347697
12700,(주)리드코프,2011,0.08975629877519267
12700,(주)리드코프,2012,0.21190030284176328
12700,(주)리드코프,2013,0.3141576727378864
12700,(주)리드코프,2014,0.7646203534567623
12700,(주)리드코프,2015,1.1159743212492232
12700,(주)리드코프,2016,-1.742396135289571
12700,(주)리드코프,2017,-1.3632467394688523
12700,(주)리드코프,2018,-0.5931816123059723
12700,(주)리드코프,2019,1.1849761552436957
67280,(주)멀티캠퍼스,2011,-14.57126079535118
67280,(주)멀티캠퍼스,2012,-18.543301807244916
67280,(주)멀티캠퍼스,2013,3.565893576743105
67280,(주)멀티캠퍼스,2014,1.499545373772347
67280,(주)멀티캠퍼스,2015,1.490968550790527
67280,(주)멀티캠퍼스,2016,0.695543952103575
67280,(주)멀티캠퍼스,2017,6.886503396689685
67280,(주)멀티캠퍼스,2018,0.7945014606714601
67280,(주)멀티캠퍼스,2019,1.2783107139159606
100590,(주)머큐리,2011,0.0
100590,(주)머큐리,2012,0.0
100590,(주)머큐리,2013,0.0
100590,(주)머큐리,2014,
100590,(주)머큐리,2015,
100590,(주)머큐리,2016,
100590,(주)머큐리,2017,
100590,(주)머큐리,2018,0.0
100590,(주)머큐리,2019,0.0
93520,(주)매커스,2011,0.10461302172246659
93520,(주)매커스,2012,0.42508345558874294
93520,(주)매커스,2013,0.4427780042964768
93520,(주)매커스,2014,0.7842785098408604
93520,(주)매커스,2015,1.0216557046835515
93520,(주)매커스,2016,-2.286005237754481
93520,(주)매커스,2017,2.2740587183082956
93520,(주)매커스,2018,0.3596861754753709
93520,(주)매커스,2019,0.8336739292368343
38290,(주)마크로젠,2011,0.45619414011313464
38290,(주)마크로젠,2012,-31.815799243442402
38290,(주)마크로젠,2013,0.1699208942219358
38290,(주)마크로젠,2014,5.734652877232367
38290,(주)마크로젠,2015,5.367905619649782
38290,(주)마크로젠,2016,-2.7097280682493037
38290,(주)마크로젠,2017,0.39840026561898395
38290,(주)마크로젠,2018,-5.271161183791026
38290,(주)마크로젠,2019,1.7500717582778667
98120,(주)마이크로컨텍솔루션,2011,0.673582671511837
98120,(주)마이크로컨텍솔루션,2012,0.33190349528670104
98120,(주)마이크로컨텍솔루션,2013,0.7471363529792263
98120,(주)마이크로컨텍솔루션,2014,0.4052831026772782
98120,(주)마이크로컨텍솔루션,2015,-2.918591410023799
98120,(주)마이크로컨텍솔루션,2016,-1.5010949254752661
98120,(주)마이크로컨텍솔루션,2017,
98120,(주)마이크로컨텍솔루션,2018,
98120,(주)마이크로컨텍솔루션,2019,11.351615622580336
27740,(주)마니커,2011,
27740,(주)마니커,2012,
27740,(주)마니커,2013,-0.86606504311869
27740,(주)마니커,2014,
27740,(주)마니커,2015,0.0
27740,(주)마니커,2016,4.337809327232155
27740,(주)마니커,2017,0.0
27740,(주)마니커,2018,0.0
27740,(주)마니커,2019,
42500,(주)링네트,2011,0.3424071714114845
42500,(주)링네트,2012,-1.2737358378280677
42500,(주)링네트,2013,0.8427079313317032
42500,(주)링네트,2014,0.5423302869957035
42500,(주)링네트,2015,-2.6914049120675023
42500,(주)링네트,2016,-1.0556300550023323
42500,(주)링네트,2017,-5.353236067386242
42500,(주)링네트,2018,-4.021501588889904
42500,(주)링네트,2019,0.25886391058027575
16100,(주)리더스코스메틱,2011,0.2332330179216744
16100,(주)리더스코스메틱,2012,
16100,(주)리더스코스메틱,2013,
16100,(주)리더스코스메틱,2014,-22.61122167432388
16100,(주)리더스코스메틱,2015,0.5408989414371795
16100,(주)리더스코스메틱,2016,2.705790008626517
16100,(주)리더스코스메틱,2017,
16100,(주)리더스코스메틱,2018,
16100,(주)리더스코스메틱,2019,
141080,(주)레고켐바이오사이언스,2011,
141080,(주)레고켐바이오사이언스,2012,0.0
141080,(주)레고켐바이오사이언스,2013,0.0
141080,(주)레고켐바이오사이언스,2014,0.0
141080,(주)레고켐바이오사이언스,2015,
141080,(주)레고켐바이오사이언스,2016,-0.0
141080,(주)레고켐바이오사이언스,2017,0.0
141080,(주)레고켐바이오사이언스,2018,
141080,(주)레고켐바이오사이언스,2019,0.8395560551782495
39980,(주)리노스,2011,0.482898104133818
39980,(주)리노스,2012,2.717153140064499
39980,(주)리노스,2013,-1.1671579458999275
39980,(주)리노스,2014,-2.278638689521354
39980,(주)리노스,2015,0.25711153279782545
39980,(주)리노스,2016,40.782368917758376
39980,(주)리노스,2017,13.8199334142689
39980,(주)리노스,2018,-0.9719747296825998
39980,(주)리노스,2019,
60240,(주)룽투코리아,2011,-0.0
60240,(주)룽투코리아,2012,0.0
60240,(주)룽투코리아,2013,0.0
60240,(주)룽투코리아,2014,
60240,(주)룽투코리아,2015,0.23093036631941408
60240,(주)룽투코리아,2016,0.0
60240,(주)룽투코리아,2017,
60240,(주)룽투코리아,2018,-0.7841799907066113
60240,(주)룽투코리아,2019,0.10192955568901059
85370,(주)루트로닉,2011,-1.0328411919566631
85370,(주)루트로닉,2012,-1.1334803427357676
85370,(주)루트로닉,2013,-5.3992553717350384
85370,(주)루트로닉,2014,1.0243447556341925
85370,(주)루트로닉,2015,0.6356710553601699
85370,(주)루트로닉,2016,0.23079969840241216
85370,(주)루트로닉,2017,-4.825419223105152
85370,(주)루트로닉,2018,-6.546353693537486
85370,(주)루트로닉,2019,
38060,(주)루멘스,2011,0.22182606131213117
38060,(주)루멘스,2012,0.3982874364004464
38060,(주)루멘스,2013,0.23622519877367837
38060,(주)루멘스,2014,-2.8804419588928916
38060,(주)루멘스,2015,
38060,(주)루멘스,2016,
38060,(주)루멘스,2017,
38060,(주)루멘스,2018,
38060,(주)루멘스,2019,
90360,(주)로보스타,2011,0.16063760965262397
90360,(주)로보스타,2012,
90360,(주)로보스타,2013,-0.7133208577554592
90360,(주)로보스타,2014,-0.5066413916776035
90360,(주)로보스타,2015,0.11002124432655655
90360,(주)로보스타,2016,0.18754422206889693
90360,(주)로보스타,2017,0.4472665454435224
90360,(주)로보스타,2018,
90360,(주)로보스타,2019,
228850,(주)레이언스,2011,
228850,(주)레이언스,2012,
228850,(주)레이언스,2013,
228850,(주)레이언스,2014,0.0
228850,(주)레이언스,2015,0.0
228850,(주)레이언스,2016,-1.6327147035757084
228850,(주)레이언스,2017,0.3223678070847971
228850,(주)레이언스,2018,5.360293316534987
228850,(주)레이언스,2019,3.4382163063565945
38390,(주)레드캡투어,2011,0.11268103681247957
38390,(주)레드캡투어,2012,0.2944137762800121
38390,(주)레드캡투어,2013,0.38716317079691565
38390,(주)레드캡투어,2014,-3.3374159913860835
38390,(주)레드캡투어,2015,-9.01476087347617
38390,(주)레드캡투어,2016,-1.5589594386189338
38390,(주)레드캡투어,2017,-0.8625133140745688
38390,(주)레드캡투어,2018,9.737089113390326
38390,(주)레드캡투어,2019,0.28682089923868553
16670,(주)디모아,2011,0.6852273852717309
16670,(주)디모아,2012,0.4672237148569097
16670,(주)디모아,2013,-0.1781575117835792
16670,(주)디모아,2014,0.7427406984229661
16670,(주)디모아,2015,-2.780923773689018
16670,(주)디모아,2016,-2.35128323803896
16670,(주)디모아,2017,-2.119317058648831
16670,(주)디모아,2018,-2.2617733372021815
16670,(주)디모아,2019,
60570,(주)드림어스컴퍼니,2011,
60570,(주)드림어스컴퍼니,2012,0.0
60570,(주)드림어스컴퍼니,2013,0.0
60570,(주)드림어스컴퍼니,2014,2.5405298298586447
60570,(주)드림어스컴퍼니,2015,5.148123640116114
60570,(주)드림어스컴퍼니,2016,-0.0
60570,(주)드림어스컴퍼니,2017,
60570,(주)드림어스컴퍼니,2018,
60570,(주)드림어스컴퍼니,2019,
47040,(주)대우건설,2011,-2.061624848678311
47040,(주)대우건설,2012,1.651540490676175
47040,(주)대우건설,2013,0.0
47040,(주)대우건설,2014,-1.382686094480463
47040,(주)대우건설,2015,-7.255025536257078
47040,(주)대우건설,2016,-0.0
47040,(주)대우건설,2017,0.4535718663120861
47040,(주)대우건설,2018,0.5131869844821574
47040,(주)대우건설,2019,10.085351932729631
30350,(주)드래곤플라이,2011,0.48507484392644196
30350,(주)드래곤플라이,2012,0.0
30350,(주)드래곤플라이,2013,
30350,(주)드래곤플라이,2014,
30350,(주)드래곤플라이,2015,-0.0
30350,(주)드래곤플라이,2016,0.0
30350,(주)드래곤플라이,2017,0.0
30350,(주)드래곤플라이,2018,0.0
30350,(주)드래곤플라이,2019,
23450,(주)동남합성,2011,-1.9175578768197221
23450,(주)동남합성,2012,-3.059813496843214
23450,(주)동남합성,2013,-2.1912783810032685
23450,(주)동남합성,2014,2.164518880320225
23450,(주)동남합성,2015,-6.4639809435828735
23450,(주)동남합성,2016,0.25055761906226676
23450,(주)동남합성,2017,-2.7665062915909164
23450,(주)동남합성,2018,1.5121733293159771
23450,(주)동남합성,2019,-1.7912360700501333
100130,(주)동국에스엔씨,2011,
100130,(주)동국에스엔씨,2012,-1.6186870767204675
100130,(주)동국에스엔씨,2013,1.0657888719779256
100130,(주)동국에스엔씨,2014,0.6056896432208376
100130,(주)동국에스엔씨,2015,0.22555568001460535
100130,(주)동국에스엔씨,2016,0.34012694350140815
100130,(주)동국에스엔씨,2017,-7.5320390195615525
100130,(주)동국에스엔씨,2018,
100130,(주)동국에스엔씨,2019,-0.7459767701177286
75970,(주)동국알앤에스,2011,-0.4819540361096489
75970,(주)동국알앤에스,2012,-3.1946588089927754
75970,(주)동국알앤에스,2013,-1.2614483978196556
75970,(주)동국알앤에스,2014,-0.8776249734336445
75970,(주)동국알앤에스,2015,
75970,(주)동국알앤에스,2016,1.32233879849878
75970,(주)동국알앤에스,2017,3.480347709022022
75970,(주)동국알앤에스,2018,0.42503806647669135
75970,(주)동국알앤에스,2019,9.256292474468593
2150,(주)도화엔지니어링,2011,-1.208338185106346
2150,(주)도화엔지니어링,2012,
2150,(주)도화엔지니어링,2013,-0.900166419862244
2150,(주)도화엔지니어링,2014,-1.0040984206234032
2150,(주)도화엔지니어링,2015,0.19593534092598025
2150,(주)도화엔지니어링,2016,-3.458663007795441
2150,(주)도화엔지니어링,2017,0.25455959287763424
2150,(주)도화엔지니어링,2018,-2.676088053502879
2150,(주)도화엔지니어링,2019,0.16797625292350596
4830,(주)덕성,2011,21.73584336978758
4830,(주)덕성,2012,-4.093689272251992
4830,(주)덕성,2013,0.5340865878777646
4830,(주)덕성,2014,9.06793848444925
4830,(주)덕성,2015,-5.998907311449208
4830,(주)덕성,2016,-3.0488722406100366
4830,(주)덕성,2017,-13.848561581306232
4830,(주)덕성,2018,
4830,(주)덕성,2019,
12510,(주)더존비즈온,2011,1.0934372600914173
12510,(주)더존비즈온,2012,0.16970909870956583
12510,(주)더존비즈온,2013,-1.4982245223325157
12510,(주)더존비즈온,2014,1.2041695497678908
12510,(주)더존비즈온,2015,8.242206058113672
12510,(주)더존비즈온,2016,0.9415630235764277
12510,(주)더존비즈온,2017,0.40093185449582314
12510,(주)더존비즈온,2018,1.2022686905983047
12510,(주)더존비즈온,2019,1.824293521756684
21040,(주)대호특수강,2011,
21040,(주)대호특수강,2012,
21040,(주)대호특수강,2013,
21040,(주)대호특수강,2014,0.0
21040,(주)대호특수강,2015,1.0373561251619137
21040,(주)대호특수강,2016,0.3880981695973742
21040,(주)대호특수강,2017,0.3796380585490263
21040,(주)대호특수강,2018,-3.8363190598359487
21040,(주)대호특수강,2019,-2.271911637126182
69460,(주)대호에이엘,2011,0.302523355281847
69460,(주)대호에이엘,2012,-1.2410009264047706
69460,(주)대호에이엘,2013,
69460,(주)대호에이엘,2014,
69460,(주)대호에이엘,2015,
69460,(주)대호에이엘,2016,
69460,(주)대호에이엘,2017,0.24061595568319638
69460,(주)대호에이엘,2018,4.461713004699331
69460,(주)대호에이엘,2019,-0.0
16090,(주)대현,2011,0.1075703268234791
16090,(주)대현,2012,-3.153373336474844
16090,(주)대현,2013,-0.7721982079523365
16090,(주)대현,2014,-1.6190424530706575
16090,(주)대현,2015,2.5037824336785004
16090,(주)대현,2016,0.0467903924721184
16090,(주)대현,2017,0.32725542404376295
16090,(주)대현,2018,0.32022987922782686
16090,(주)대현,2019,-0.22713600587876703
3490,(주)대한항공,2011,0.0
3490,(주)대한항공,2012,0.2142022087622663
3490,(주)대한항공,2013,
3490,(주)대한항공,2014,0.0
3490,(주)대한항공,2015,
3490,(주)대한항공,2016,-0.0
3490,(주)대한항공,2017,0.047152247756742205
3490,(주)대한항공,2018,0.0
3490,(주)대한항공,2019,0.0
131220,(주)대한과학,2011,-0.351268416629275
131220,(주)대한과학,2012,-0.5809935405812463
131220,(주)대한과학,2013,-1.9202245744585664
131220,(주)대한과학,2014,-1.522375242682055
131220,(주)대한과학,2015,
131220,(주)대한과학,2016,3.075846556833923
131220,(주)대한과학,2017,-4.485915453450727
131220,(주)대한과학,2018,0.7772070218482157
131220,(주)대한과학,2019,-2.882776730489955
140520,(주)대창스틸,2011,0.0
140520,(주)대창스틸,2012,0.0
140520,(주)대창스틸,2013,-0.0
140520,(주)대창스틸,2014,-0.3070921087159201
140520,(주)대창스틸,2015,1.4020255531905093
140520,(주)대창스틸,2016,
140520,(주)대창스틸,2017,-5.716647981444327
140520,(주)대창스틸,2018,
140520,(주)대창스틸,2019,-0.0
12800,(주)대창,2011,0.0
12800,(주)대창,2012,-0.3143352618556334
12800,(주)대창,2013,
12800,(주)대창,2014,0.0
12800,(주)대창,2015,
12800,(주)대창,2016,2.286441553613241
12800,(주)대창,2017,0.079403875019247
12800,(주)대창,2018,0.24329803103850964
12800,(주)대창,2019,1.11395075827386
300,(주)대유플러스,2011,
300,(주)대유플러스,2012,
300,(주)대유플러스,2013,-3.124097847838872
300,(주)대유플러스,2014,0.0
300,(주)대유플러스,2015,9.266430075375638
300,(주)대유플러스,2016,6.850643169716666
300,(주)대유플러스,2017,
300,(주)대유플러스,2018,
300,(주)대유플러스,2019,0.42987056619647046
2880,(주)대유에이텍,2011,0.12261177485065958
2880,(주)대유에이텍,2012,1.6224945913961484
2880,(주)대유에이텍,2013,-1.1334525536645814
2880,(주)대유에이텍,2014,-2.3169490827298094
2880,(주)대유에이텍,2015,-4.154926293926152
2880,(주)대유에이텍,2016,33.147413104455325
2880,(주)대유에이텍,2017,0.9855863917764207
2880,(주)대유에이텍,2018,
2880,(주)대유에이텍,2019,0.5078929783895576
69620,(주)대웅제약,2011,-1.426061046559401
69620,(주)대웅제약,2012,299.2271701295425
69620,(주)대웅제약,2013,3.5967094595762137
69620,(주)대웅제약,2014,-1.5003596704038655
69620,(주)대웅제약,2015,2.130802453103249
69620,(주)대웅제약,2016,-1.8359436614102367
69620,(주)대웅제약,2017,7.826085328582043
69620,(주)대웅제약,2018,-20.41766609267861
69620,(주)대웅제약,2019,-6.573852769200184
3090,(주)대웅,2011,-0.46391320545452164
3090,(주)대웅,2012,-0.6529908643784881
3090,(주)대웅,2013,-1.116511249317857
3090,(주)대웅,2014,11.564206161083971
3090,(주)대웅,2015,-4.341966313517746
3090,(주)대웅,2016,-6.92812497494814
3090,(주)대웅,2017,-0.949184720537726
3090,(주)대웅,2018,-2.598350543911658
3090,(주)대웅,2019,-3.8500714756805916
4140,(주)동방,2011,0.6993156028262766
4140,(주)동방,2012,-3.052496837457111
4140,(주)동방,2013,
4140,(주)동방,2014,
4140,(주)동방,2015,
4140,(주)동방,2016,0.2261285793483523
4140,(주)동방,2017,-0.0
4140,(주)동방,2018,0.5541524162562644
4140,(주)동방,2019,
99410,(주)동방선기,2011,-0.3148570325396187
99410,(주)동방선기,2012,
99410,(주)동방선기,2013,-1.0219278534156448
99410,(주)동방선기,2014,
99410,(주)동방선기,2015,0.0
99410,(주)동방선기,2016,
99410,(주)동방선기,2017,0.0
99410,(주)동방선기,2018,-0.0
99410,(주)동방선기,2019,0.0
7590,(주)동방아그로,2011,3.154611531882009
7590,(주)동방아그로,2012,-0.9912193999453023
7590,(주)동방아그로,2013,-26.156199957509887
7590,(주)동방아그로,2014,1.5063174967398802
7590,(주)동방아그로,2015,4.729852839200746
7590,(주)동방아그로,2016,-16.271339704710897
7590,(주)동방아그로,2017,-2.1265013371711103
7590,(주)동방아그로,2018,7.615539499601802
7590,(주)동방아그로,2019,5.507251973873866
94170,(주)동운아나텍,2011,-0.0
94170,(주)동운아나텍,2012,0.0
94170,(주)동운아나텍,2013,0.0
94170,(주)동운아나텍,2014,0.0
94170,(주)동운아나텍,2015,0.11508614279371884
94170,(주)동운아나텍,2016,-1.372364743384728
94170,(주)동운아나텍,2017,
94170,(주)동운아나텍,2018,
94170,(주)동운아나텍,2019,0.4344145967747745
73190,(주)듀오백,2011,-0.5645423065824252
73190,(주)듀오백,2012,-1.0473243470121223
73190,(주)듀오백,2013,-22.736376956729902
73190,(주)듀오백,2014,
73190,(주)듀오백,2015,
73190,(주)듀오백,2016,
73190,(주)듀오백,2017,1.1676040205097569
73190,(주)듀오백,2018,0.0
73190,(주)듀오백,2019,0.0
131970,(주)두산테스나,2011,0.0
131970,(주)두산테스나,2012,0.0
131970,(주)두산테스나,2013,0.33447568055180926
131970,(주)두산테스나,2014,-1.1553151215668893
131970,(주)두산테스나,2015,
131970,(주)두산테스나,2016,-1.6629640048565453
131970,(주)두산테스나,2017,0.5402644824727477
131970,(주)두산테스나,2018,0.1142771880806263
131970,(주)두산테스나,2019,0.06190382755274497
150,(주)두산,2011,2.0130105911821117
150,(주)두산,2012,-1.7977264395639196
150,(주)두산,2013,-1.6609605674495302
150,(주)두산,2014,1.9085179528152303
150,(주)두산,2015,1.443823394343285
150,(주)두산,2016,5.096954627188424
150,(주)두산,2017,2.877354015547952
150,(주)두산,2018,1.9208623179368935
150,(주)두산,2019,0.0561729796082399
5290,(주)동진쎄미켐,2011,
5290,(주)동진쎄미켐,2012,-0.8689801794854293
5290,(주)동진쎄미켐,2013,2.8014069404369324
5290,(주)동진쎄미켐,2014,0.27608649620351733
5290,(주)동진쎄미켐,2015,-6.256605339887816
5290,(주)동진쎄미켐,2016,-19.758558314733946
5290,(주)동진쎄미켐,2017,0.4769375097515657
5290,(주)동진쎄미켐,2018,0.4727947689175497
5290,(주)동진쎄미켐,2019,0.5001820658303713
32960,(주)동일기연,2011,2.794476562929791
32960,(주)동일기연,2012,-0.9031805121747857
32960,(주)동일기연,2013,-0.5999408443926837
32960,(주)동일기연,2014,-1.5113479025634264
32960,(주)동일기연,2015,-1.0385577487779662
32960,(주)동일기연,2016,6.403471299619506
32960,(주)동일기연,2017,4.24355387542101
32960,(주)동일기연,2018,
32960,(주)동일기연,2019,-1.7410627782201018
49770,(주)동원에프앤비,2011,0.10089815380909985
49770,(주)동원에프앤비,2012,-1.0386366373812996
49770,(주)동원에프앤비,2013,-2.0515037171065535
49770,(주)동원에프앤비,2014,2.9013291227526414
49770,(주)동원에프앤비,2015,1.4811835224424212
49770,(주)동원에프앤비,2016,4.014347651770615
49770,(주)동원에프앤비,2017,-2.7383062624679355
49770,(주)동원에프앤비,2018,19.918363889427805
49770,(주)동원에프앤비,2019,2.3069558645491677
13120,(주)동원개발,2011,0.05923217631207145
13120,(주)동원개발,2012,0.009649731756034079
13120,(주)동원개발,2013,0.046752137260209256
13120,(주)동원개발,2014,0.07756825880948949
13120,(주)동원개발,2015,-0.09774869652874321
13120,(주)동원개발,2016,-0.1216006675083678
13120,(주)동원개발,2017,-0.09898881829303689
13120,(주)동원개발,2018,0.31119449304765023
13120,(주)동원개발,2019,-1.0495482613120224
88910,(주)동우팜투테이블,2011,-2.2769768552007665
88910,(주)동우팜투테이블,2012,-0.6927725208904991
88910,(주)동우팜투테이블,2013,-0.3712014406136163
88910,(주)동우팜투테이블,2014,-1.366669425417562
88910,(주)동우팜투테이블,2015,0.25686426040013294
88910,(주)동우팜투테이블,2016,1.0625206841950396
88910,(주)동우팜투테이블,2017,0.05405242976393632
88910,(주)동우팜투테이블,2018,0.22089312869619787
88910,(주)동우팜투테이블,2019,-0.9743152226699503
26960,(주)동서,2011,0.0
26960,(주)동서,2012,-0.0
26960,(주)동서,2013,-0.0
26960,(주)동서,2014,-0.0
26960,(주)동서,2015,-0.0
26960,(주)동서,2016,3.3782702720340327
26960,(주)동서,2017,3.2360006433839743
26960,(주)동서,2018,2.50897728025558
26960,(주)동서,2019,2.802892215475565
60380,(주)동양에스텍,2011,-0.6304930266330954
60380,(주)동양에스텍,2012,
60380,(주)동양에스텍,2013,-1.2834222744440218
60380,(주)동양에스텍,2014,
60380,(주)동양에스텍,2015,0.0
60380,(주)동양에스텍,2016,0.26625974771728295
60380,(주)동양에스텍,2017,0.3154871295300371
60380,(주)동양에스텍,2018,0.0
60380,(주)동양에스텍,2019,-0.6972603242532016
84670,(주)동양고속,2011,-0.4999000590144762
84670,(주)동양고속,2012,-0.392672569734403
84670,(주)동양고속,2013,-0.6118060271201927
84670,(주)동양고속,2014,0.231262697259113
84670,(주)동양고속,2015,0.4337377901687226
84670,(주)동양고속,2016,0.4644752545106058
84670,(주)동양고속,2017,-0.9097744791421906
84670,(주)동양고속,2018,-1.2753513848978306
84670,(주)동양고속,2019,0.08818607509088727
1520,(주)동양,2011,0.0
1520,(주)동양,2012,1.0963698245632478
1520,(주)동양,2013,-0.0
1520,(주)동양,2014,0.00242196001822837
1520,(주)동양,2015,0.0025353403654472862
1520,(주)동양,2016,2.3080249135805917
1520,(주)동양,2017,-0.47221607735424764
1520,(주)동양,2018,-0.39005231804857726
1520,(주)동양,2019,
28100,(주)동아지질,2011,-1.6785528086868926
28100,(주)동아지질,2012,-1.1092214505127498
28100,(주)동아지질,2013,-1.0206389529938096
28100,(주)동아지질,2014,-1.8243955513730885
28100,(주)동아지질,2015,-1.0842539151298558
28100,(주)동아지질,2016,0.2114565976389834
28100,(주)동아지질,2017,0.1846368431427953
28100,(주)동아지질,2018,0.15832022821583713
28100,(주)동아지질,2019,0.6699311048783264
88130,(주)동아엘텍,2011,0.1299690300336209
88130,(주)동아엘텍,2012,-1.0380707016420343
88130,(주)동아엘텍,2013,-1.1352227272369968
88130,(주)동아엘텍,2014,0.8634660144702792
88130,(주)동아엘텍,2015,0.0917299904783751
88130,(주)동아엘텍,2016,5.30222915181646
88130,(주)동아엘텍,2017,0.39660927573570653
88130,(주)동아엘텍,2018,5.727942168846154
88130,(주)동아엘텍,2019,3.1458052088719475
33500,(주)동성화인텍,2011,0.0
33500,(주)동성화인텍,2012,0.5330053053625474
33500,(주)동성화인텍,2013,0.4194131547912115
33500,(주)동성화인텍,2014,0.1855586377488362
33500,(주)동성화인텍,2015,1.0273810136113204
33500,(주)동성화인텍,2016,1.3429256080705279
33500,(주)동성화인텍,2017,
33500,(주)동성화인텍,2018,
33500,(주)동성화인텍,2019,1.1490748981061056
102260,(주)동성케미컬,2011,18.124861441607475
102260,(주)동성케미컬,2012,0.6625634596635631
102260,(주)동성케미컬,2013,-1.973267885118271
102260,(주)동성케미컬,2014,
102260,(주)동성케미컬,2015,-2.343312980982568
102260,(주)동성케미컬,2016,1.1515600251408418
102260,(주)동성케미컬,2017,0.08152028280778703
102260,(주)동성케미컬,2018,
102260,(주)동성케미컬,2019,
35760,(주)씨제이이엔엠,2011,0.24194296654574224
35760,(주)씨제이이엔엠,2012,0.28983374939656437
35760,(주)씨제이이엔엠,2013,0.9490423770675678
35760,(주)씨제이이엔엠,2014,4.630681786363876
35760,(주)씨제이이엔엠,2015,-1.0807319826353239
35760,(주)씨제이이엔엠,2016,-1.4423628230290868
35760,(주)씨제이이엔엠,2017,1.1666114567826276
35760,(주)씨제이이엔엠,2018,-2.8397079332865713
35760,(주)씨제이이엔엠,2019,0.16339076570666503
67770,(주)세진티에스,2011,-0.5578504833593857
67770,(주)세진티에스,2012,
67770,(주)세진티에스,2013,
67770,(주)세진티에스,2014,-1.5322901499326436
67770,(주)세진티에스,2015,-0.0
67770,(주)세진티에스,2016,0.2946974042965218
67770,(주)세진티에스,2017,
67770,(주)세진티에스,2018,0.0
67770,(주)세진티에스,2019,
60590,(주)씨티씨바이오,2011,-0.0
60590,(주)씨티씨바이오,2012,2.4190089900063527
60590,(주)씨티씨바이오,2013,-23.808260217125312
60590,(주)씨티씨바이오,2014,
60590,(주)씨티씨바이오,2015,-4.391274597312642
60590,(주)씨티씨바이오,2016,
60590,(주)씨티씨바이오,2017,
60590,(주)씨티씨바이오,2018,
60590,(주)씨티씨바이오,2019,
108670,(주)엘엑스하우시스,2011,
108670,(주)엘엑스하우시스,2012,0.6370723931263214
108670,(주)엘엑스하우시스,2013,0.7773208404134717
108670,(주)엘엑스하우시스,2014,2.496529605898041
108670,(주)엘엑스하우시스,2015,1.4972236531597904
108670,(주)엘엑스하우시스,2016,7.101690161258248
108670,(주)엘엑스하우시스,2017,16.094552211110123
108670,(주)엘엑스하우시스,2018,
108670,(주)엘엑스하우시스,2019,
31860,(주)엔에스엔,2011,0.0
31860,(주)엔에스엔,2012,
31860,(주)엔에스엔,2013,
31860,(주)엔에스엔,2014,
31860,(주)엔에스엔,2015,0.0
31860,(주)엔에스엔,2016,
31860,(주)엔에스엔,2017,-0.0
31860,(주)엔에스엔,2018,0.0
31860,(주)엔에스엔,2019,0.0
104200,(주)엔에이치엔벅스,2011,-26.90759821182598
104200,(주)엔에이치엔벅스,2012,
104200,(주)엔에이치엔벅스,2013,-2.4652418149696667
104200,(주)엔에이치엔벅스,2014,6.292318073887984
104200,(주)엔에이치엔벅스,2015,0.8425214749375871
104200,(주)엔에이치엔벅스,2016,
104200,(주)엔에이치엔벅스,2017,
104200,(주)엔에이치엔벅스,2018,8.392883725025342
104200,(주)엔에이치엔벅스,2019,0.41241900480391197
